ID,Player,Age,Season,Market Value,Club,Nationality,Position,days_injured,injuries,games_missed,premier_league_appearances,premier_league_goals,premier_league_assists,premier_league_own_goals,premier_league_substitutions_on,premier_league_substitutions_off,premier_league_yellow_cards,premier_league_second_yellow_cards,premier_league_red_cards,premier_league_penalty_goals,premier_league_minutes_per_goal,premier_league_minutes_played,laliga_appearances,laliga_goals,laliga_assists,laliga_own_goals,laliga_substitutions_on,laliga_substitutions_off,laliga_yellow_cards,laliga_second_yellow_cards,laliga_red_cards,laliga_penalty_goals,laliga_minutes_per_goal,laliga_minutes_played,bundesliga_appearances,bundesliga_goals,bundesliga_assists,bundesliga_own_goals,bundesliga_substitutions_on,bundesliga_substitutions_off,bundesliga_yellow_cards,bundesliga_second_yellow_cards,bundesliga_red_cards,bundesliga_penalty_goals,bundesliga_minutes_per_goal,bundesliga_minutes_played,serie_a_appearances,serie_a_goals,serie_a_assists,serie_a_own_goals,serie_a_substitutions_on,serie_a_substitutions_off,serie_a_yellow_cards,serie_a_second_yellow_cards,serie_a_red_cards,serie_a_penalty_goals,serie_a_minutes_per_goal,serie_a_minutes_played,ligue_1_appearances,ligue_1_goals,ligue_1_assists,ligue_1_own_goals,ligue_1_substitutions_on,ligue_1_substitutions_off,ligue_1_yellow_cards,ligue_1_second_yellow_cards,ligue_1_red_cards,ligue_1_penalty_goals,ligue_1_minutes_per_goal,ligue_1_minutes_played,uefa_champions_league_appearances,uefa_champions_league_goals,uefa_champions_league_assists,uefa_champions_league_own_goals,uefa_champions_league_substitutions_on,uefa_champions_league_substitutions_off,uefa_champions_league_yellow_cards,uefa_champions_league_second_yellow_cards,uefa_champions_league_red_cards,uefa_champions_league_penalty_goals,uefa_champions_league_minutes_per_goal,uefa_champions_league_minutes_played,europa_league_appearances,europa_league_goals,europa_league_assists,europa_league_own_goals,europa_league_substitutions_on,europa_league_substitutions_off,europa_league_yellow_cards,europa_league_second_yellow_cards,europa_league_red_cards,europa_league_penalty_goals,europa_league_minutes_per_goal,europa_league_minutes_played,other_competitions_appearances,other_competitions_goals,other_competitions_assists,other_competitions_own_goals,other_competitions_substitutions_on,other_competitions_substitutions_off,other_competitions_yellow_cards,other_competitions_second_yellow_cards,other_competitions_red_cards,other_competitions_penalty_goals,other_competitions_minutes_per_goal,other_competitions_minutes_played
564545,Edmond Tapsoba,24,23/24,40000000,Bayer 04 Leverkusen,['Burkina Faso'],Defender - Centre-Back,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,1,4,3,0,0,0,491,981,6,1,0,0,1,2,0,0,0,0,422,422
564545,Edmond Tapsoba,25,23/24,45000000,Bayer 04 Leverkusen,['Burkina Faso'],Defender - Centre-Back,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,1,4,3,0,0,0,491,981,6,1,0,0,1,2,0,0,0,0,422,422
565424,Johan Bakayoko,17,20/21,100000,PSV Eindhoven U21,"['Belgium', ""Cote d'Ivoire""]",Attack - Right Winger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,5,0,8,7,2,0,0,0,1030,1304
565424,Johan Bakayoko,18,21/22,400000,PSV Eindhoven U21,"['Belgium', ""Cote d'Ivoire""]",Attack - Right Winger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,12,0,8,12,2,0,0,2,146,43
565424,Johan Bakayoko,19,22/23,6000000,PSV Eindhoven,"['Belgium', ""Cote d'Ivoire""]",Attack - Right Winger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,242,242,35,8,6,0,7,22,4,0,0,1,790,856
565424,Johan Bakayoko,20,23/24,32500000,PSV Eindhoven,"['Belgium', ""Cote d'Ivoire""]",Attack - Right Winger,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,4,0,0,0,0,653,653,0,0,0,0,0,0,0,0,0,0,0,0,40,13,13,0,4,20,2,0,0,0,362,560
565424,Johan Bakayoko,21,23/24,45000000,PSV Eindhoven,"['Belgium', ""Cote d'Ivoire""]",Attack - Right Winger,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,4,0,0,0,0,653,653,0,0,0,0,0,0,0,0,0,0,0,0,40,13,13,0,4,20,2,0,0,0,362,560
565822,Harvey Elliott,16,19/20,4000000,Liverpool FC U23,['England'],Midfield - Central Midfield,0,0,0,2,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,9,0,1,9,3,0,0,2,1152,2152
565822,Harvey Elliott,17,19/20,3600000,Liverpool FC U23,['England'],Midfield - Central Midfield,0,0,0,2,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,9,0,1,9,3,0,0,2,1152,2152
565822,Harvey Elliott,17,20/21,9000000,Liverpool FC U23,['England'],Midfield - Central Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,12,0,11,16,3,0,0,0,394,88
565822,Harvey Elliott,18,21/22,18500000,Liverpool FC,['England'],Midfield - Central Midfield,140,1,34,6,0,0,0,2,2,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,3,3,0,0,0,0,141,272
565822,Harvey Elliott,19,22/23,35000000,Liverpool FC,['England'],Midfield - Central Midfield,0,0,0,32,1,2,0,14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,4,3,1,0,0,0,197,393,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,2,0,0,0,0,82,262
565822,Harvey Elliott,20,23/24,32500000,Liverpool FC,['England'],Midfield - Central Midfield,0,0,0,34,3,6,0,23,7,2,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,2,1,1,0,0,0,0,744,9,1,1,0,1,4,1,0,0,0,201,707
565822,Harvey Elliott,21,23/24,35000000,Liverpool FC,['England'],Midfield - Central Midfield,0,0,0,34,3,6,0,23,7,2,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,2,1,1,0,0,0,0,744,9,1,1,0,1,4,1,0,0,0,201,707
566723,Michael Olise,17,19/20,200000,Reading FC U18,"['France', 'England']",Attack - Right Winger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,5,0,6,11,2,0,0,0,203,1152
566723,Michael Olise,18,19/20,800000,Reading FC,"['France', 'England']",Attack - Right Winger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,5,0,6,11,2,0,0,0,203,1152
566723,Michael Olise,18,20/21,4500000,Reading FC,"['France', 'England']",Attack - Right Winger,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,12,0,7,27,3,0,0,2,466,168
566723,Michael Olise,19,20/21,10000000,Reading FC,"['France', 'England']",Attack - Right Winger,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,12,0,7,27,3,0,0,2,466,168
566723,Michael Olise,20,21/22,20000000,Crystal Palace,"['France', 'England']",Attack - Right Winger,12,1,2,26,2,5,0,14,8,4,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,1,3,0,0,0,0,185,430
566723,Michael Olise,20,22/23,22000000,Crystal Palace,"['France', 'England']",Attack - Right Winger,135,1,17,37,2,11,0,6,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,244
566723,Michael Olise,21,22/23,27000000,Crystal Palace,"['France', 'England']",Attack - Right Winger,135,1,17,37,2,11,0,6,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,244
566723,Michael Olise,21,23/24,50000000,Crystal Palace,"['France', 'England']",Attack - Right Winger,60,1,12,19,10,6,0,5,6,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566723,Michael Olise,22,23/24,52500000,Crystal Palace,"['France', 'England']",Attack - Right Winger,60,1,12,19,10,6,0,5,6,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566723,Michael Olise,22,24/25,65000000,Bayern Munich,"['France', 'England']",Attack - Right Winger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,2,9,0,0,0,0,140,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,4,1,0,0,0,135,269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,13
566931,Xavi Simons,17,20/21,500000,Paris Saint-Germain U19,"['Netherlands', 'Suriname']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,0,1,1,0,0,0,0,102,727
566931,Xavi Simons,18,21/22,2200000,Paris Saint-Germain U19,"['Netherlands', 'Suriname']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,1,1,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,0,1,3,3,0,1,2,244,1257
566931,Xavi Simons,19,21/22,4000000,Paris Saint-Germain,"['Netherlands', 'Suriname']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,1,1,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,0,1,3,3,0,1,2,244,1257
566931,Xavi Simons,19,22/23,18700000,PSV Eindhoven,"['Netherlands', 'Suriname']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,4,3,0,0,0,546,546,41,21,11,0,3,20,4,0,0,2,521,433
566931,Xavi Simons,20,23/24,73300000,RB Leipzig,"['Netherlands', 'Suriname']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,13,0,0,21,9,1,0,1,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,1,4,1,0,0,0,300,599,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,193
566931,Xavi Simons,21,23/24,80000000,RB Leipzig,"['Netherlands', 'Suriname']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,13,0,0,21,9,1,0,1,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,1,4,1,0,0,0,300,599,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,193
568177,Cole Palmer,18,20/21,500000,Manchester City U23,['England'],Midfield - Attacking Midfield,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,13,6,0,1,6,2,0,0,0,99,90
568177,Cole Palmer,19,21/22,3000000,Manchester City,['England'],Midfield - Attacking Midfield,93,1,20,4,0,0,0,3,1,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,13,11,6,0,1,5,1,0,0,0,352,997
568177,Cole Palmer,20,22/23,12500000,Manchester City,['England'],Midfield - Attacking Midfield,0,0,0,14,0,1,0,12,0,1,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,2,0,0,0,0,147,355
568177,Cole Palmer,21,23/24,44000000,Chelsea FC,['England'],Midfield - Attacking Midfield,3,1,1,34,22,11,0,5,15,7,0,0,9,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,0,2,5,1,0,0,0,830,1106
568177,Cole Palmer,22,23/24,80000000,Chelsea FC,['England'],Midfield - Attacking Midfield,3,1,1,34,22,11,0,5,15,7,0,0,9,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,0,2,5,1,0,0,0,830,1106
568177,Cole Palmer,22,24/25,90000000,Chelsea FC,['England'],Midfield - Attacking Midfield,5,1,1,12,7,5,0,0,2,3,0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,48
568693,Pape Matar Sarr,18,20/21,3000000,FC Metz,['Senegal'],Midfield - Central Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,4,4,5,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,1,0,0,0,0,79,248
568693,Pape Matar Sarr,19,21/22,18300000,FC Metz,['Senegal'],Midfield - Central Midfield,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,3,0,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90
568693,Pape Matar Sarr,20,22/23,15000000,Tottenham Hotspur,['Senegal'],Midfield - Central Midfield,0,0,0,11,0,1,0,9,2,1,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,2,0,0,0,0,343
568693,Pape Matar Sarr,21,23/24,38800000,Tottenham Hotspur,['Senegal'],Midfield - Central Midfield,15,1,3,34,3,3,0,7,23,9,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18
569366,Enzo Millot,17,19/20,200000,AS Monaco B,"['France', 'Martinique']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,4,5,1,0,0,0,555,634
569366,Enzo Millot,18,20/21,800000,AS Monaco,"['France', 'Martinique']",Midfield - Attacking Midfield,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,74
569366,Enzo Millot,19,21/22,2000000,VfB Stuttgart,"['France', 'Martinique']",Midfield - Attacking Midfield,90,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,6,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,164
569366,Enzo Millot,20,22/23,2500000,VfB Stuttgart,"['France', 'Martinique']",Midfield - Attacking Midfield,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,14,7,3,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,3,3,2,0,0,0,141,281
569366,Enzo Millot,21,23/24,26200000,VfB Stuttgart,"['France', 'Martinique']",Midfield - Attacking Midfield,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,8,0,4,19,5,0,0,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,3,0,0,0,0,237,237
569366,Enzo Millot,22,24/25,42000000,VfB Stuttgart,"['France', 'Martinique']",Midfield - Attacking Midfield,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,0,2,5,4,0,0,0,256,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,2,0,0,0,0,421,421,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,90,103
571020,Oihan Sancet,18,18/19,1000000,Bilbao Athletic,['Spain'],Midfield - Attacking Midfield,181,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,3,4,3,0,0,0,623,623
571020,Oihan Sancet,19,19/20,1900000,Bilbao Athletic,['Spain'],Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,8,9,1,0,0,0,742,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,1,0,2,6,5,1,0,0,195,144
571020,Oihan Sancet,20,20/21,3800000,Athletic Bilbao,['Spain'],Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,2,0,13,10,2,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,90
571020,Oihan Sancet,21,21/22,10000000,Athletic Bilbao,['Spain'],Midfield - Attacking Midfield,81,3,17,0,0,0,0,0,0,0,0,0,0,0,0,27,6,4,0,11,16,2,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,259
571020,Oihan Sancet,22,22/23,23300000,Athletic Bilbao,['Spain'],Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,2,0,4,25,6,0,1,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,2,0,0,0,0,364
