ID,Player,Age,Season,Market Value,Club,Nationality,Position,days_injured,injuries,games_missed,appearances,own_goals,assists,substitutions_on,substitutions_off,second_yellow_cards,red_cards,penalty_goals,minutes_per_goal,minutes_played,goals,yellow_cards
502821,Riccardo Calafiori,19,21/22,4000000,AS Roma,['Italy'],Defender - Left-Back,69,4,20,12,0,2,6,4,0,0,0,0,509,0,3
502821,Riccardo Calafiori,20,22/23,3500000,FC Basel 1893,['Italy'],Defender - Left-Back,49,4,16,34,0,3,3,8,1,0,0,699,999,1,8
502821,Riccardo Calafiori,21,23/24,14300000,Bologna FC 1909,['Italy'],Defender - Left-Back,3,1,2,37,1,5,6,6,1,0,0,0,452,2,4
503482,Min-jae Kim,21,17/18,1200000,Jeonbuk Hyundai Motors,"['Korea, South']",Defender - Centre-Back,76,1,17,30,0,1,2,2,0,0,0,0,1020,1,4
503482,Min-jae Kim,22,18/19,1000000,Beijing Guoan,"['Korea, South']",Defender - Centre-Back,0,0,0,34,0,0,2,4,0,0,0,0,647,0,1
503482,Min-jae Kim,22,19/20,1000000,Beijing Guoan,"['Korea, South']",Defender - Centre-Back,0,0,0,23,0,0,0,3,0,0,0,0,2039,0,1
503482,Min-jae Kim,23,19/20,900000,Beijing Guoan,"['Korea, South']",Defender - Centre-Back,0,0,0,23,0,0,0,3,0,0,0,0,2039,0,1
503482,Min-jae Kim,23,20/21,1500000,Beijing Guoan,"['Korea, South']",Defender - Centre-Back,60,3,2,2,0,0,0,1,0,0,0,0,169,0,1
503482,Min-jae Kim,24,20/21,2000000,Beijing Guoan,"['Korea, South']",Defender - Centre-Back,60,3,2,2,0,0,0,1,0,0,0,0,169,0,1
503482,Min-jae Kim,24,21/22,6500000,Fenerbahce,"['Korea, South']",Defender - Centre-Back,64,3,10,40,0,0,1,6,1,0,0,0,684,1,5
503482,Min-jae Kim,25,21/22,10000000,Fenerbahce,"['Korea, South']",Defender - Centre-Back,64,3,10,40,0,0,1,6,1,0,0,0,684,1,5
503482,Min-jae Kim,25,22/23,30000000,SSC Napoli,"['Korea, South']",Defender - Centre-Back,3,1,1,45,0,2,1,6,0,0,0,0,824,2,8
503482,Min-jae Kim,26,22/23,50000000,SSC Napoli,"['Korea, South']",Defender - Centre-Back,3,1,1,45,0,2,1,6,0,0,0,0,824,2,8
503482,Min-jae Kim,27,23/24,53300000,Bayern Munich,"['Korea, South']",Defender - Centre-Back,37,3,5,36,0,2,6,4,0,0,0,0,793,1,4
503733,Anthony Gordon,18,19/20,1500000,Everton FC U23,['England'],Attack - Left Winger,0,0,0,24,0,4,8,7,0,0,2,380,1461,7,0
503733,Anthony Gordon,19,19/20,1300000,Everton FC,['England'],Attack - Left Winger,0,0,0,24,0,4,8,7,0,0,2,380,1461,7,0
503733,Anthony Gordon,19,20/21,5000000,Everton FC,['England'],Attack - Left Winger,0,0,0,19,0,5,10,7,0,0,0,0,901,0,1
503733,Anthony Gordon,20,20/21,5000000,Preston North End,['England'],Attack - Left Winger,0,0,0,19,0,5,10,7,0,0,0,0,901,0,1
503733,Anthony Gordon,20,21/22,8000000,Everton FC,['England'],Attack - Left Winger,0,0,0,40,0,3,10,14,0,0,0,572,435,4,6
503733,Anthony Gordon,21,21/22,16000000,Everton FC,['England'],Attack - Left Winger,0,0,0,40,0,3,10,14,0,0,0,572,435,4,6
503733,Anthony Gordon,21,22/23,40000000,Everton FC,['England'],Attack - Left Winger,28,2,6,34,0,0,17,11,0,0,0,395,61,4,8
503733,Anthony Gordon,22,23/24,47500000,Newcastle United,['England'],Attack - Left Winger,12,1,2,48,0,11,3,25,1,0,1,626,963,12,12
503733,Anthony Gordon,23,23/24,60000000,Newcastle United,['England'],Attack - Left Winger,12,1,2,48,0,11,3,25,1,0,1,626,963,12,12
503981,Tino Livramento,18,21/22,8500000,Southampton FC,"['England', 'Scotland']",Defender - Right-Back,381,2,47,32,0,1,5,4,0,0,0,0,219,1,2
503981,Tino Livramento,19,21/22,21500000,Southampton FC,"['England', 'Scotland']",Defender - Right-Back,381,2,47,32,0,1,5,4,0,0,0,0,219,1,2
503981,Tino Livramento,19,22/23,25000000,Southampton FC,"['England', 'Scotland']",Defender - Right-Back,0,0,0,3,0,0,2,1,0,0,0,0,71,0,0
503981,Tino Livramento,20,23/24,30000000,Newcastle United,"['England', 'Scotland']",Defender - Right-Back,53,3,8,35,0,1,17,4,0,0,0,0,587,1,1
503981,Tino Livramento,21,23/24,35000000,Newcastle United,"['England', 'Scotland']",Defender - Right-Back,53,3,8,35,0,1,17,4,0,0,0,0,587,1,1
503987,Noni Madueke,17,19/20,1300000,PSV Eindhoven U21,"['England', 'Nigeria']",Attack - Right Winger,0,0,0,22,0,9,4,3,0,1,4,255,1642,11,0
503987,Noni Madueke,18,19/20,4800000,PSV Eindhoven U21,"['England', 'Nigeria']",Attack - Right Winger,0,0,0,22,0,9,4,3,0,1,4,255,1642,11,0
503987,Noni Madueke,18,20/21,9700000,PSV Eindhoven,"['England', 'Nigeria']",Attack - Right Winger,38,2,10,32,0,8,21,10,0,0,0,457,1285,9,1
503987,Noni Madueke,19,20/21,16000000,PSV Eindhoven,"['England', 'Nigeria']",Attack - Right Winger,38,2,10,32,0,8,21,10,0,0,0,457,1285,9,1
503987,Noni Madueke,19,21/22,18000000,PSV Eindhoven,"['England', 'Nigeria']",Attack - Right Winger,150,4,33,35,0,6,9,27,0,0,0,934,1867,9,0
503987,Noni Madueke,20,22/23,15000000,PSV Eindhoven,"['England', 'Nigeria']",Attack - Right Winger,81,1,21,21,0,0,10,8,0,0,0,1013,1118,3,2
503987,Noni Madueke,21,22/23,28000000,Chelsea FC,"['England', 'Nigeria']",Attack - Right Winger,81,1,21,21,0,0,10,8,0,0,0,1013,1118,3,2
503987,Noni Madueke,21,23/24,25000000,Chelsea FC,"['England', 'Nigeria']",Attack - Right Winger,21,2,5,34,0,3,15,17,0,0,2,644,540,8,2
503987,Noni Madueke,22,23/24,28000000,Chelsea FC,"['England', 'Nigeria']",Attack - Right Winger,21,2,5,34,0,3,15,17,0,0,2,644,540,8,2
503987,Noni Madueke,22,24/25,35000000,Chelsea FC,"['England', 'Nigeria']",Attack - Right Winger,0,0,0,14,0,0,2,10,0,0,0,307,975,5,2
504849,Kaoru Mitoma,21,18/19,0,Kawasaki Frontale,['Japan'],Attack - Left Winger,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0
504849,Kaoru Mitoma,22,19/20,0,Kawasaki Frontale,['Japan'],Attack - Left Winger,0,0,0,37,0,14,22,13,0,0,0,272,368,18,0
504849,Kaoru Mitoma,23,20/21,1600000,Kawasaki Frontale,['Japan'],Attack - Left Winger,0,0,0,24,0,6,7,14,0,0,0,324,339,12,0
504849,Kaoru Mitoma,24,21/22,2500000,Union Saint-Gilloise,['Japan'],Attack - Left Winger,37,1,9,29,0,4,12,10,0,0,0,571,555,8,4
504849,Kaoru Mitoma,25,22/23,9900000,Brighton & Hove Albion,['Japan'],Attack - Left Winger,0,0,0,41,0,8,11,11,0,0,0,708,596,10,1
504849,Kaoru Mitoma,26,23/24,48300000,Brighton & Hove Albion,['Japan'],Attack - Left Winger,176,3,31,26,0,5,4,6,0,0,0,496,579,3,6
504849,Kaoru Mitoma,27,23/24,45000000,Brighton & Hove Albion,['Japan'],Attack - Left Winger,176,3,31,26,0,5,4,6,0,0,0,496,579,3,6
516716,Bremer,20,17/18,800000,Atlético Mineiro U20,['Brazil'],Defender - Centre-Back,0,0,0,18,0,0,2,1,0,0,0,855,1485,1,3
516716,Bremer,21,17/18,1000000,Atlético Mineiro U20,['Brazil'],Defender - Centre-Back,0,0,0,18,0,0,2,1,0,0,0,855,1485,1,3
516716,Bremer,21,18/19,2000000,Torino FC,['Brazil'],Defender - Centre-Back,0,0,0,7,0,0,4,1,0,0,0,0,294,0,1
516716,Bremer,22,19/20,4000000,Torino FC,['Brazil'],Defender - Centre-Back,0,0,0,35,1,3,0,5,2,0,0,860,742,5,5
516716,Bremer,23,19/20,3500000,Torino FC,['Brazil'],Defender - Centre-Back,0,0,0,35,1,3,0,5,2,0,0,860,742,5,5
516716,Bremer,23,20/21,5500000,Torino FC,['Brazil'],Defender - Centre-Back,21,1,2,35,0,1,1,2,0,0,0,587,99,5,2
516716,Bremer,24,20/21,10000000,Torino FC,['Brazil'],Defender - Centre-Back,21,1,2,35,0,1,1,2,0,0,0,587,99,5,2
516716,Bremer,24,21/22,21700000,Torino FC,['Brazil'],Defender - Centre-Back,28,2,3,33,0,1,0,4,0,0,0,964,0,3,7
516716,Bremer,25,22/23,40000000,Juventus FC,['Brazil'],Defender - Centre-Back,65,6,12,43,0,1,0,7,0,0,0,930,1183,5,8
516716,Bremer,26,23/24,55000000,Juventus FC,['Brazil'],Defender - Centre-Back,0,0,0,40,0,0,0,1,0,0,0,0,360,3,10
517894,Matheus Cunha,18,17/18,800000,FC Sion,['Brazil'],Attack - Centre-Forward,0,0,0,33,0,8,7,7,0,0,0,225,225,10,8
517894,Matheus Cunha,19,18/19,12500000,RB Leipzig,['Brazil'],Attack - Centre-Forward,0,0,0,39,0,2,17,12,0,0,0,870,1958,9,3
517894,Matheus Cunha,20,19/20,13800000,RB Leipzig,['Brazil'],Attack - Centre-Forward,30,3,3,24,0,3,13,6,0,0,0,204,86,5,3
517894,Matheus Cunha,21,20/21,31000000,Hertha BSC,['Brazil'],Attack - Centre-Forward,54,3,9,28,0,7,2,8,0,0,2,397,90,8,9
517894,Matheus Cunha,22,21/22,30000000,Atlético de Madrid,['Brazil'],Attack - Centre-Forward,59,2,11,38,0,7,28,11,0,0,0,255,291,7,4
517894,Matheus Cunha,23,22/23,25000000,Atlético de Madrid,['Brazil'],Attack - Centre-Forward,7,1,2,37,0,3,23,13,0,0,0,486,1565,2,3
517894,Matheus Cunha,24,23/24,34000000,Wolverhampton Wanderers,['Brazil'],Attack - Centre-Forward,0,0,0,36,0,8,4,18,0,0,2,350,318,14,9
517894,Matheus Cunha,25,23/24,45000000,Wolverhampton Wanderers,['Brazil'],Attack - Centre-Forward,0,0,0,36,0,8,4,18,0,0,2,350,318,14,9
520624,Bruno Guimarães,20,17/18,200000,Atlético Paranaense,"['Brazil', 'Spain']",Midfield - Defensive Midfield,0,0,0,46,1,2,19,8,0,0,0,298,704,3,9
520624,Bruno Guimarães,21,18/19,3500000,Club Athletico Paranaense,"['Brazil', 'Spain']",Midfield - Defensive Midfield,0,0,0,43,0,3,2,4,0,0,0,2012,1608,5,9
520624,Bruno Guimarães,22,19/20,27700000,Club Athletico Paranaense,"['Brazil', 'Spain']",Midfield - Defensive Midfield,0,0,0,9,0,0,0,3,0,0,0,0,720,0,2
520624,Bruno Guimarães,22,20/21,28000000,Olympique Lyon,"['Brazil', 'Spain']",Midfield - Defensive Midfield,10,1,2,37,0,2,13,18,0,0,1,586,245,3,6
520624,Bruno Guimarães,24,21/22,30000000,Olympique Lyon,"['Brazil', 'Spain']",Midfield - Defensive Midfield,0,0,0,42,0,7,10,12,0,0,0,207,232,5,6
520624,Bruno Guimarães,24,22/23,55000000,Newcastle United,"['Brazil', 'Spain']",Midfield - Defensive Midfield,41,2,6,40,0,5,3,11,0,1,0,714,488,5,7
520624,Bruno Guimarães,25,23/24,85000000,Newcastle United,"['Brazil', 'Spain']",Midfield - Defensive Midfield,0,0,0,50,0,10,2,6,0,0,0,467,1091,7,14
520624,Bruno Guimarães,26,23/24,85000000,Newcastle United,"['Brazil', 'Spain']",Midfield - Defensive Midfield,0,0,0,50,0,10,2,6,0,0,0,467,1091,7,14
525247,Maximilian Kilman,22,19/20,900000,Wolverhampton Wanderers,"['England', 'Ukraine']",Defender - Centre-Back,0,0,0,13,0,0,1,0,0,0,0,0,1084,0,3
525247,Maximilian Kilman,23,20/21,3500000,Wolverhampton Wanderers,"['England', 'Ukraine']",Defender - Centre-Back,0,0,0,20,0,2,4,0,0,0,0,0,180,0,4
525247,Maximilian Kilman,24,21/22,12500000,Wolverhampton Wanderers,"['England', 'Ukraine']",Defender - Centre-Back,39,1,6,34,0,0,0,2,0,0,0,0,360,1,3
525247,Maximilian Kilman,25,22/23,21700000,Wolverhampton Wanderers,"['England', 'Ukraine']",Defender - Centre-Back,0,0,0,41,0,0,0,1,0,0,0,0,360,0,4
525247,Maximilian Kilman,26,23/24,35000000,Wolverhampton Wanderers,"['England', 'Ukraine']",Defender - Centre-Back,0,0,0,44,0,1,0,1,0,0,0,0,561,2,8
525247,Maximilian Kilman,27,23/24,32000000,Wolverhampton Wanderers,"['England', 'Ukraine']",Defender - Centre-Back,0,0,0,44,0,1,0,1,0,0,0,0,561,2,8
525247,Maximilian Kilman,27,24/25,38000000,West Ham United,"['England', 'Ukraine']",Defender - Centre-Back,0,0,0,14,0,1,0,0,0,0,0,0,180,0,3
532826,Mason Greenwood,17,19/20,8500000,Manchester United,"['England', 'Jamaica']",Attack - Right Winger,18,3,6,51,0,3,23,16,0,0,1,1052,1433,19,0
532826,Mason Greenwood,18,19/20,27000000,Manchester United,"['England', 'Jamaica']",Attack - Right Winger,18,3,6,51,0,3,23,16,0,0,1,1052,1433,19,0
532826,Mason Greenwood,19,20/21,50000000,Manchester United,"['England', 'Jamaica']",Attack - Right Winger,63,3,4,52,0,5,16,24,0,0,0,1430,1324,12,2
532826,Mason Greenwood,20,21/22,25000000,Manchester United,"['England', 'Jamaica']",Attack - Right Winger,8,1,2,24,0,2,4,14,0,0,0,560,422,6,2
532826,Mason Greenwood,21,23/24,5000000,Getafe CF,"['England', 'Jamaica']",Attack - Right Winger,0,0,0,36,0,6,3,8,0,1,2,454,240,10,6
532826,Mason Greenwood,22,23/24,11200000,Getafe CF,"['England', 'Jamaica']",Attack - Right Winger,0,0,0,36,0,6,3,8,0,1,2,454,240,10,6
532826,Mason Greenwood,23,24/25,35000000,Olympique Marseille,"['England', 'Jamaica']",Attack - Right Winger,0,0,0,12,0,2,0,4,0,0,2,127,0,8,1
533738,Jonathan David,18,18/19,2000000,KAA Gent,"['Canada', 'United States']",Attack - Centre-Forward,0,0,0,43,0,5,20,13,0,0,0,367,952,14,1
533738,Jonathan David,19,18/19,5000000,KAA Gent,"['Canada', 'United States']",Attack - Centre-Forward,0,0,0,43,0,5,20,13,0,0,0,367,952,14,1
533738,Jonathan David,19,19/20,17500000,KAA Gent,"['Canada', 'United States']",Attack - Centre-Forward,0,0,0,40,0,10,3,11,0,0,3,594,1159,23,5
533738,Jonathan David,20,19/20,23800000,KAA Gent,"['Canada', 'United States']",Attack - Centre-Forward,0,0,0,40,0,10,3,11,0,0,3,594,1159,23,5
533738,Jonathan David,20,20/21,27500000,KAA Gent,"['Canada', 'United States']",Attack - Centre-Forward,9,1,2,48,0,5,12,25,0,0,0,182,678,13,1
533738,Jonathan David,21,21/22,50000000,LOSC Lille,"['Canada', 'United States']",Attack - Centre-Forward,0,0,0,48,0,0,6,26,0,0,3,503,845,19,3
533738,Jonathan David,22,21/22,45000000,LOSC Lille,"['Canada', 'United States']",Attack - Centre-Forward,0,0,0,48,0,0,6,26,0,0,3,503,845,19,3
533738,Jonathan David,22,22/23,45000000,LOSC Lille,"['Canada', 'United States']",Attack - Centre-Forward,4,1,1,40,0,4,1,17,0,0,11,253,241,26,7
533738,Jonathan David,23,22/23,60000000,LOSC Lille,"['Canada', 'United States']",Attack - Centre-Forward,4,1,1,40,0,4,1,17,0,0,11,253,241,26,7
533738,Jonathan David,23,23/24,50000000,LOSC Lille,"['Canada', 'United States']",Attack - Centre-Forward,0,0,0,47,0,9,7,20,0,0,3,603,973,26,5
533738,Jonathan David,24,24/25,45000000,LOSC Lille,"['Canada', 'United States']",Attack - Centre-Forward,0,0,0,21,0,2,4,6,0,0,5,404,1636,13,4
534033,Alexis Mac Allister,18,17/18,300000,AA Argentinos Juniors,"['Argentina', 'Italy']",Midfield - Central Midfield,0,0,0,28,0,6,11,11,0,0,0,905,204,3,3
534033,Alexis Mac Allister,19,17/18,4000000,AA Argentinos Juniors,"['Argentina', 'Italy']",Midfield - Central Midfield,0,0,0,28,0,6,11,11,0,0,0,905,204,3,3
534033,Alexis Mac Allister,19,18/19,5000000,AA Argentinos Juniors,"['Argentina', 'Italy']",Midfield - Central Midfield,0,0,0,37,0,6,3,12,0,0,1,1432,1544,7,7
534033,Alexis Mac Allister,20,19/20,11200000,CA Boca Juniors,"['Argentina', 'Italy']",Midfield - Central Midfield,0,0,0,22,0,1,9,12,0,0,0,712,1064,1,1
534033,Alexis Mac Allister,21,19/20,11000000,Brighton & Hove Albion,"['Argentina', 'Italy']",Midfield - Central Midfield,0,0,0,22,0,1,9,12,0,0,0,712,1064,1,1
534033,Alexis Mac Allister,21,20/21,11000000,Brighton & Hove Albion,"['Argentina', 'Italy']",Midfield - Central Midfield,38,2,6,27,0,2,9,11,0,0,0,130,395,3,1
534033,Alexis Mac Allister,22,20/21,10000000,Brighton & Hove Albion,"['Argentina', 'Italy']",Midfield - Central Midfield,38,2,6,27,0,2,9,11,0,0,0,130,395,3,1
534033,Alexis Mac Allister,22,21/22,10000000,Brighton & Hove Albion,"['Argentina', 'Italy']",Midfield - Central Midfield,0,0,0,36,0,4,12,5,0,0,2,423,251,5,4
534033,Alexis Mac Allister,23,22/23,33000000,Brighton & Hove Albion,"['Argentina', 'Italy']",Midfield - Central Midfield,0,0,0,40,1,3,5,5,0,0,6,501,423,12,8
534033,Alexis Mac Allister,24,23/24,65000000,Liverpool FC,"['Argentina', 'Italy']",Midfield - Central Midfield,22,1,6,46,0,7,6,17,0,1,2,1138,889,7,10
534033,Alexis Mac Allister,25,23/24,72500000,Liverpool FC,"['Argentina', 'Italy']",Midfield - Central Midfield,22,1,6,46,0,7,6,17,0,1,2,1138,889,7,10
543387,Cheick Doucouré,19,18/19,1500000,RC Lens,['Mali'],Midfield - Defensive Midfield,0,0,0,35,0,1,6,12,0,0,0,0,561,2,5
543387,Cheick Doucouré,19,19/20,2000000,RC Lens,['Mali'],Midfield - Defensive Midfield,18,1,3,25,0,1,3,4,0,0,0,0,308,1,4
543387,Cheick Doucouré,20,19/20,1800000,RC Lens,['Mali'],Midfield - Defensive Midfield,18,1,3,25,0,1,3,4,0,0,0,0,308,1,4
543387,Cheick Doucouré,20,20/21,3500000,RC Lens,['Mali'],Midfield - Defensive Midfield,6,1,1,35,0,1,3,11,0,0,0,77,153,4,8
543387,Cheick Doucouré,21,20/21,5000000,RC Lens,['Mali'],Midfield - Defensive Midfield,6,1,1,35,0,1,3,11,0,0,0,77,153,4,8
543387,Cheick Doucouré,21,21/22,9000000,RC Lens,['Mali'],Midfield - Defensive Midfield,0,0,0,37,0,4,1,4,0,1,0,0,270,1,7
543387,Cheick Doucouré,22,21/22,12500000,RC Lens,['Mali'],Midfield - Defensive Midfield,0,0,0,37,0,4,1,4,0,1,0,0,270,1,7
543387,Cheick Doucouré,22,22/23,26000000,Crystal Palace,['Mali'],Midfield - Defensive Midfield,0,0,0,35,0,3,0,18,1,0,0,0,64,0,8
543387,Cheick Doucouré,23,23/24,35000000,Crystal Palace,['Mali'],Midfield - Defensive Midfield,198,2,37,12,0,0,0,4,0,0,0,0,982,0,2
543387,Cheick Doucouré,24,23/24,35000000,Crystal Palace,['Mali'],Midfield - Defensive Midfield,198,2,37,12,0,0,0,4,0,0,0,0,982,0,2
543499,Mohammed Kudus,18,18/19,400000,FC Nordsjaelland,['Ghana'],Attack - Right Winger,0,0,0,35,0,2,8,18,0,0,0,1242,2186,4,4
543499,Mohammed Kudus,19,19/20,2200000,FC Nordsjaelland,['Ghana'],Attack - Right Winger,0,0,0,28,0,1,4,5,1,0,3,449,566,12,3
543499,Mohammed Kudus,20,20/21,14000000,Ajax Amsterdam,['Ghana'],Attack - Right Winger,112,3,25,22,0,3,13,6,0,0,0,200,884,4,3
543499,Mohammed Kudus,21,21/22,13000000,Ajax Amsterdam,['Ghana'],Attack - Right Winger,145,2,25,25,0,1,16,7,0,0,1,479,783,6,0
543499,Mohammed Kudus,22,22/23,21700000,Ajax Amsterdam,['Ghana'],Attack - Right Winger,34,2,6,42,0,7,13,12,0,0,0,724,900,18,4
543499,Mohammed Kudus,23,23/24,48300000,West Ham United,['Ghana'],Attack - Right Winger,12,1,0,48,0,7,6,18,0,0,0,926,1292,18,7
546543,Darwin Núñez,19,18/19,200000,CA Peñarol,['Uruguay'],Attack - Centre-Forward,0,0,0,8,0,0,1,4,0,0,0,90,546,3,0
546543,Darwin Núñez,20,19/20,1900000,UD Almería,['Uruguay'],Attack - Centre-Forward,6,1,2,32,0,3,2,9,1,0,5,152,180,16,1
546543,Darwin Núñez,21,20/21,20800000,SL Benfica,['Uruguay'],Attack - Centre-Forward,122,5,21,44,0,12,15,14,0,0,0,461,984,14,2
546543,Darwin Núñez,22,21/22,42300000,SL Benfica,['Uruguay'],Attack - Centre-Forward,25,3,4,41,0,4,9,20,0,0,6,203,791,34,8
546543,Darwin Núñez,23,22/23,70000000,Liverpool FC,['Uruguay'],Attack - Centre-Forward,49,6,10,42,0,4,16,18,0,1,0,442,668,15,3
546543,Darwin Núñez,24,23/24,68300000,Liverpool FC,['Uruguay'],Attack - Centre-Forward,20,2,5,54,0,13,21,20,0,0,1,800,981,18,10
546543,Darwin Núñez,25,24/25,65000000,Liverpool FC,['Uruguay'],Attack - Centre-Forward,4,1,1,16,0,2,7,7,0,0,0,493,860,3,3
548111,Álex Baena,18,19/20,200000,Villarreal CF B,['Spain'],Attack - Left Winger,0,0,0,25,0,7,3,13,0,0,0,0,41,0,3
548111,Álex Baena,19,20/21,1400000,Villarreal CF,['Spain'],Attack - Left Winger,0,0,0,20,0,4,10,9,0,0,0,144,799,2,3
548111,Álex Baena,20,21/22,2500000,Girona FC,['Spain'],Attack - Left Winger,0,0,0,45,0,7,6,34,1,0,0,563,446,5,16
548111,Álex Baena,21,22/23,15000000,Villarreal CF,['Spain'],Attack - Left Winger,0,0,0,48,0,6,16,15,1,0,0,609,1025,12,16
548111,Álex Baena,22,23/24,25000000,Villarreal CF,['Spain'],Attack - Left Winger,2,1,1,45,0,18,6,25,0,1,0,354,537,5,15
548111,Álex Baena,23,24/25,50000000,Villarreal CF,['Spain'],Attack - Left Winger,0,0,0,13,0,5,2,7,0,0,0,465,949,2,4
549006,Gonçalo Inácio,19,20/21,4800000,Sporting CP,['Portugal'],Defender - Centre-Back,4,1,1,25,0,2,6,1,1,0,0,95,364,2,2
549006,Gonçalo Inácio,20,21/22,19000000,Sporting CP,['Portugal'],Defender - Centre-Back,32,3,8,45,0,3,1,4,0,0,0,891,1366,5,2
549006,Gonçalo Inácio,21,22/23,24000000,Sporting CP,['Portugal'],Defender - Centre-Back,0,0,0,52,0,3,9,5,0,0,0,721,1589,4,6
549006,Gonçalo Inácio,22,23/24,40000000,Sporting CP,['Portugal'],Defender - Centre-Back,11,1,3,49,0,1,7,8,1,0,0,229,1252,4,9
550550,Gonçalo Ramos,18,19/20,700000,SL Benfica B,['Portugal'],Attack - Centre-Forward,0,0,0,32,0,5,8,11,0,0,1,467,830,16,2
550550,Gonçalo Ramos,19,20/21,6800000,SL Benfica,['Portugal'],Attack - Centre-Forward,17,2,4,24,0,3,9,8,0,0,1,260,1320,15,3
550550,Gonçalo Ramos,20,21/22,10700000,SL Benfica,['Portugal'],Attack - Centre-Forward,0,0,0,46,0,4,21,19,0,0,0,600,840,8,9
550550,Gonçalo Ramos,21,22/23,28500000,SL Benfica,['Portugal'],Attack - Centre-Forward,18,2,4,47,0,8,1,39,1,0,0,503,1172,27,5
550550,Gonçalo Ramos,22,23/24,50000000,Paris Saint-Germain,['Portugal'],Attack - Centre-Forward,0,0,0,40,0,2,19,16,0,0,2,211,457,14,2
552955,Santiago Gimenez,18,19/20,100000,CD Cruz Azul U20,"['Mexico', 'Italy']",Attack - Centre-Forward,0,0,0,27,0,1,5,8,0,0,0,465,692,8,6
552955,Santiago Gimenez,19,20/21,2500000,CD Cruz Azul,"['Mexico', 'Italy']",Attack - Centre-Forward,0,0,0,44,0,8,21,18,0,0,1,295,2045,6,7
552955,Santiago Gimenez,20,20/21,2500000,CD Cruz Azul,"['Mexico', 'Italy']",Attack - Centre-Forward,0,0,0,44,0,8,21,18,0,0,1,295,2045,6,7
552955,Santiago Gimenez,20,21/22,4000000,CD Cruz Azul,"['Mexico', 'Italy']",Attack - Centre-Forward,0,0,0,43,0,2,23,17,1,0,1,584,2183,9,6
552955,Santiago Gimenez,21,22/23,7500000,Feyenoord Rotterdam,"['Mexico', 'Italy']",Attack - Centre-Forward,3,1,1,50,0,3,18,17,0,1,4,384,1102,28,4
552955,Santiago Gimenez,22,23/24,45000000,Feyenoord Rotterdam,"['Mexico', 'Italy']",Attack - Centre-Forward,32,3,3,41,1,8,2,21,0,0,2,384,820,26,6
552955,Santiago Gimenez,23,23/24,40000000,Feyenoord Rotterdam,"['Mexico', 'Italy']",Attack - Centre-Forward,32,3,3,41,1,8,2,21,0,0,2,384,820,26,6
553875,Pedro Porro,19,18/19,7500000,Girona FC,['Spain'],Defender - Right-Back,31,1,5,34,0,4,7,9,0,0,0,180,180,1,5
553875,Pedro Porro,20,19/20,9500000,Real Valladolid CF,['Spain'],Defender - Right-Back,14,1,5,15,0,0,6,2,0,0,0,0,926,0,2
553875,Pedro Porro,21,20/21,14200000,Sporting CP,['Spain'],Defender - Right-Back,64,4,4,37,0,2,2,9,0,0,0,1032,478,4,8
553875,Pedro Porro,22,21/22,25000000,Sporting CP,['Spain'],Defender - Right-Back,95,4,17,35,0,7,7,15,0,1,2,941,770,5,10
553875,Pedro Porro,23,22/23,30000000,Sporting CP,['Spain'],Defender - Right-Back,17,1,5,43,0,14,7,17,0,1,1,1341,993,6,7
553875,Pedro Porro,24,23/24,45000000,Tottenham Hotspur,['Spain'],Defender - Right-Back,18,1,2,37,0,7,0,4,0,0,0,180,180,4,4
556385,Destiny Udogie,17,20/21,600000,Hellas Verona,"['Italy', 'Nigeria']",Defender - Left-Back,20,1,4,7,0,0,6,0,0,0,0,0,255,0,1
556385,Destiny Udogie,18,20/21,1000000,Hellas Verona,"['Italy', 'Nigeria']",Defender - Left-Back,20,1,4,7,0,0,6,0,0,0,0,0,255,0,1
556385,Destiny Udogie,18,21/22,4000000,Udinese Calcio,"['Italy', 'Nigeria']",Defender - Left-Back,55,6,17,37,0,3,6,13,0,0,0,497,210,5,4
556385,Destiny Udogie,19,21/22,8000000,Udinese Calcio,"['Italy', 'Nigeria']",Defender - Left-Back,55,6,17,37,0,3,6,13,0,0,0,497,210,5,4
556385,Destiny Udogie,19,22/23,21000000,Udinese Calcio,"['Italy', 'Nigeria']",Defender - Left-Back,61,2,8,34,0,4,3,11,0,0,0,904,45,3,5
556385,Destiny Udogie,20,23/24,38000000,Tottenham Hotspur,"['Italy', 'Nigeria']",Defender - Left-Back,134,3,15,30,0,3,0,6,1,0,0,0,180,2,6
556385,Destiny Udogie,21,23/24,43300000,Tottenham Hotspur,"['Italy', 'Nigeria']",Defender - Left-Back,134,3,15,30,0,3,0,6,1,0,0,0,180,2,6
557459,Micky van de Ven,18,19/20,1200000,FC Volendam,['Netherlands'],Defender - Centre-Back,0,0,0,27,0,3,1,0,0,0,0,540,720,1,3
557459,Micky van de Ven,19,20/21,1200000,FC Volendam,['Netherlands'],Defender - Centre-Back,79,3,20,28,0,1,0,1,0,0,0,0,180,2,6
557459,Micky van de Ven,20,21/22,3000000,VfL Wolfsburg,['Netherlands'],Defender - Centre-Back,101,3,16,5,0,1,3,2,0,0,0,0,189,0,0
557459,Micky van de Ven,21,22/23,11300000,VfL Wolfsburg,['Netherlands'],Defender - Centre-Back,0,0,0,36,0,2,0,0,0,0,0,0,270,1,7
